wtM_koH_1,wtM_koH_2,wtH_koM_1,wtH_koM_2,Log2_FC,STDEV,Location,t_test,T-test Difference ,T-test Significant ,Unique peptides,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Score,Intensity L,Intensity M,Intensity H,Protein IDs,Majority protein IDs,Protein names,Gene names,Fasta headers
-1.115832329,-0.616075337,-1.229957461,-0.972987473,-0.98371315,0.266686045,"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:19208757, ECO:0000269|PubMed:22528486, ECO:0000269|PubMed:25818168, ECO:0000269|PubMed:25956029}. Nucleus, nucleoplasm {ECO:0000269|PubMed:25818168}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843}. Note=Generally nucleolar, but is translocated to the nucleoplasm in case of serum starvation or treatment with anticancer drugs. Has been found in the cytoplasm in patients with primary acute myelogenous leukemia (AML), but not with secondary AML. Can shuttle between cytoplasm and nucleus. Co- localizes with the methylated form of RPS10 in the granular component (GC) region of the nucleolus. Colocalized with nucleolin and APEX1 in nucleoli. Isoform 1 of NEK2 is required for its localization to the centrosome during mitosis.",0.005149559,-0.98371315,+,3,13.9,13.9,13.9,32.575,49.952,463330000,569060000,337860000,P06748,P06748,Nucleophosmin,NPM1,sp|P06748|NPM_HUMAN Nucleophosmin OS=Homo sapiens OX=9606 GN=NPM1 PE=1 SV=2
-0.946431339,NaN,-0.987388432,-1.038035989,-0.990618587,0.045887672,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q99MD9}. Nucleus {ECO:0000250|UniProtKB:Q99MD9}.,0.000714484,-0.990618587,+,14,25.1,25.1,25.1,85.237,163.43,284660000,1243900000,688780000,P49321,P49321,Nuclear autoantigenic sperm protein,NASP,sp|P49321|NASP_HUMAN Nuclear autoantigenic sperm protein OS=Homo sapiens OX=9606 GN=NASP PE=1 SV=2
-0.851758957,NaN,-1.110448599,-1.019696832,-0.993968129,0.13124998,SUBCELLULAR LOCATION: Cytoplasm.,0.005761905,-0.993968129,+,9,31,31,31,42.644,299.28,609900000,834770000,548930000,P12277,P12277,Creatine kinase B-type,CKB,sp|P12277|KCRB_HUMAN Creatine kinase B-type OS=Homo sapiens OX=9606 GN=CKB PE=1 SV=1
-0.777282894,NaN,-1.061601281,-1.25515008,-1.031344752,0.240366086,"SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix.",0.017628441,-1.031344752,+,5,22.7,22.7,22.7,24.145,29.525,14455000,97676000,61249000,P35625,P35625,Metalloproteinase inhibitor 3,TIMP3,sp|P35625|TIMP3_HUMAN Metalloproteinase inhibitor 3 OS=Homo sapiens OX=9606 GN=TIMP3 PE=1 SV=2
-1.295958042,-0.280362397,-1.59065783,-0.980682433,-1.036915176,0.5625147,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:22869753}. Nucleus {ECO:0000269|PubMed:22869753}. Note=Translocated from the cytoplasm to the nucleus in protein-induced pluripotent stem (PiPS) endothelial cells.;SUBCELLULAR LOCATION: Cytoplasm, cytosol. Endoplasmic reticulum. Nucleus, nucleoplasm. Note=In the cytoplasm, found both in the cytosol and associated with the endoplasmic reticulum. The SET complex is associated with the endoplasmic reticulum. Following CTL attack and cleavage by GZMA, moves rapidly to the nucleus, where it is found in the nucleoplasm, avoiding the nucleolus. Similar translocation to the nucleus is also observed for lymphocyte-activated killer cells after the addition of calcium.",0.034595421,-1.036915176,+,5,22.8,22.8,22.8,33.488,118.99,221720000,726810000,400850000,Q01105;P0DME0,Q01105;P0DME0,Protein SET;Protein SETSIP,SET;SETSIP,sp|Q01105|SET_HUMAN Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=3;sp|P0DME0|SETLP_HUMAN Protein SETSIP OS=Homo sapiens OX=9606 GN=SETSIP PE=1 SV=1
-1.040681958,NaN,-1.037591696,-1.040140867,-1.039471507,0.001650292,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:24115439, ECO:0000269|PubMed:24939902}. Note=Colocalizes with CREBBP, EP300 and POLD1 to sites of DNA damage (PubMed:24939902). Forms nuclear foci representing sites of ongoing DNA replication and vary in morphology and number during S phase. Together with APEX2, is redistributed in discrete nuclear foci in presence of oxidative DNA damaging agents. {ECO:0000269|PubMed:24939902}.",8.40E-07,-1.039471507,+,4,18.8,18.8,18.8,28.768,78.875,33024000,77118000,63671000,P12004,P12004,Proliferating cell nuclear antigen,PCNA,sp|P12004|PCNA_HUMAN Proliferating cell nuclear antigen OS=Homo sapiens OX=9606 GN=PCNA PE=1 SV=1
-1.009275556,-0.772899091,-1.298779249,-1.104511261,-1.046366289,0.218520152,"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}.;SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:26637975}.",0.002415542,-1.046366289,+,2,48.6,9.5,6.1,49.67,95.553,996930000,289400000,192500000,P07437;A6NNZ2,P07437,Tubulin beta chain,TUBB,sp|P07437|TBB5_HUMAN Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2
-1.112099648,NaN,-0.903360248,-1.127242208,-1.047567368,0.125116323,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P70670}. Nucleus {ECO:0000250|UniProtKB:P70670}.;SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Note=The heterodimer is located mainly in the cytosol, and the homodimer in the nucleus.",0.004721268,-1.047567368,+,2,13.5,13.5,13.5,23.384,151.38,28207000,169000000,124810000,Q13765;E9PAV3,Q13765;E9PAV3,"Nascent polypeptide-associated complex subunit alpha;Nascent polypeptide-associated complex subunit alpha, muscle-specific form",NACA,"sp|Q13765|NACA_HUMAN Nascent polypeptide-associated complex subunit alpha OS=Homo sapiens OX=9606 GN=NACA PE=1 SV=1;sp|E9PAV3|NACAM_HUMAN Nascent polypeptide-associated complex subunit alpha, muscle-specific form OS=Homo sapiens OX=9606 GN=NACA PE=1 SV=1"
-0.827006102,NaN,-1.210996985,-1.11963582,-1.052546302,0.200594123,SUBCELLULAR LOCATION: Secreted.,0.011891373,-1.052546302,+,9,29.1,29.1,29.1,41.975,163.47,59654000,760430000,475850000,P26022,P26022,Pentraxin-related protein PTX3,PTX3,sp|P26022|PTX3_HUMAN Pentraxin-related protein PTX3 OS=Homo sapiens OX=9606 GN=PTX3 PE=1 SV=3
-0.874442875,-1.010636687,-1.241236329,-1.100638747,-1.05673866,0.154190091,SUBCELLULAR LOCATION: Cell surface {ECO:0000305}. Note=Possibly surface of photoreceptor cell.,0.00084021,-1.05673866,+,19,46.1,46.1,46.1,51.571,301.09,698960000,5668400000,4516900000,P78539,P78539,Sushi repeat-containing protein SRPX,SRPX,sp|P78539|SRPX_HUMAN Sushi repeat-containing protein SRPX OS=Homo sapiens OX=9606 GN=SRPX PE=1 SV=1
NaN,NaN,-1.031828165,-1.085037589,-1.058432877,0.037624745,SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,0.015998672,-1.058432877,+,2,19.6,19.6,19.6,12.473,12.666,8743600,25820000,13218000,Q15369,Q15369,Transcription elongation factor B polypeptide 1,TCEB1,sp|Q15369|ELOC_HUMAN Elongin-C OS=Homo sapiens OX=9606 GN=ELOC PE=1 SV=1
-0.880724669,-1.247016072,-1.060216784,-1.119071603,-1.076757282,0.152185119,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:P62937}.;SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16527992}. Secreted {ECO:0000269|PubMed:16527992}. Note=Secretion occurs in response to oxidative stress in vascular smooth muscle through a vesicular secretory pathway that involves actin remodeling and myosin II activation, and mediates ERK1/2 activation.",0.000764523,-1.076757282,+,6,33.9,33.9,33.9,18.012,39.925,76011000,293440000,213960000,P62937;P0DN26;A0A0B4J2A2;A0A075B767;A0A075B759;Q9Y536;F5H284,P62937,"Peptidyl-prolyl cis-trans isomerase A;Peptidyl-prolyl cis-trans isomerase A, N-terminally processed",PPIA,sp|P62937|PPIA_HUMAN Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens OX=9606 GN=PPIA PE=1 SV=2
NaN,NaN,-1.137235284,-1.03206408,-1.084649682,0.074367271,"SUBCELLULAR LOCATION: [MAP1 light chain LC1]: Cytoplasm {ECO:0000250|UniProtKB:P14873}.;SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:18195017}. Cytoplasm {ECO:0000269|PubMed:18195017}. Cell junction, synapse {ECO:0000250}. Cell projection, dendritic spine {ECO:0000250}. Note=Colocalizes with DAPK1 in the microtubules and cortical actin fibers. {ECO:0000250}.",0.030840227,-1.084649682,+,4,2.2,2.2,2.2,270.63,31.421,38568000,77129000,22358000,P46821,P46821,Microtubule-associated protein 1B;MAP1B heavy chain;MAP1 light chain LC1,MAP1B,sp|P46821|MAP1B_HUMAN Microtubule-associated protein 1B OS=Homo sapiens OX=9606 GN=MAP1B PE=1 SV=2
-0.849198639,NaN,-1.340038896,-1.210395932,-1.133211156,0.254360289,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21465480, ECO:0000269|PubMed:29496907}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:18408015, ECO:0000269|PubMed:29496907}. Nucleus matrix {ECO:0000250|UniProtKB:P31000}.",0.016382502,-1.133211156,+,10,30.3,28.8,24,53.651,118.24,182100000,278620000,132790000,P08670,P08670,Vimentin,VIM,sp|P08670|VIME_HUMAN Vimentin OS=Homo sapiens OX=9606 GN=VIM PE=1 SV=4
-1.147827744,-0.495490611,-1.432610273,-1.505246401,-1.145293757,0.459843175,"SUBCELLULAR LOCATION: Nucleus, nucleolus. Cytoplasm. Note=Localized in cytoplasmic mRNP granules containing untranslated mRNAs.",0.015551846,-1.145293757,+,9,13.5,13.5,13.5,76.613,62.321,239090000,571500000,398150000,P19338,P19338,Nucleolin,NCL,sp|P19338|NUCL_HUMAN Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3
-1.921855211,NaN,-0.407019168,NaN,-1.16443719,1.071150838,Cytoplasm,0.367136994,-1.16443719,,2,11.7,11.7,11.7,17.256,12,23749000,2938500,9322800,Q9UNX3;P61254,Q9UNX3;P61254,60S ribosomal protein L26-like 1;60S ribosomal protein L26,RPL26L1;RPL26,sp|Q9UNX3|RL26L_HUMAN 60S ribosomal protein L26-like 1 OS=Homo sapiens OX=9606 GN=RPL26L1 PE=1 SV=1;sp|P61254|RL26_HUMAN 60S ribosomal protein L26 OS=Homo sapiens OX=9606 GN=RPL26 PE=1 SV=1
NaN,-1.341302514,-3.251950979,1.09403336,-1.166406711,2.178264533,SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.,0.451594596,-1.166406711,,8,13,13,13,106.38,82.13,213910000,885760000,25710000,Q86VM9,Q86VM9,Zinc finger CCCH domain-containing protein 18,ZC3H18,sp|Q86VM9|ZCH18_HUMAN Zinc finger CCCH domain-containing protein 18 OS=Homo sapiens OX=9606 GN=ZC3H18 PE=1 SV=2
-1.033722639,NaN,-1.23779583,-1.245471597,-1.172330022,0.120098852,"SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Nucleus, PML body {ECO:0000250}.;SUBCELLULAR LOCATION: Nucleus. Nucleus, PML body.",0.003480046,-1.172330022,+,2,23.2,23.2,23.2,10.871,14.031,52870000,306600000,186560000,P61956;Q6EEV6;P55854,P61956;Q6EEV6;P55854,Small ubiquitin-related modifier 2;Small ubiquitin-related modifier 4;Small ubiquitin-related modifier 3,SUMO2;SUMO4;SUMO3,sp|P61956|SUMO2_HUMAN Small ubiquitin-related modifier 2 OS=Homo sapiens OX=9606 GN=SUMO2 PE=1 SV=3;sp|Q6EEV6|SUMO4_HUMAN Small ubiquitin-related modifier 4 OS=Homo sapiens OX=9606 GN=SUMO4 PE=1 SV=2;sp|P55854|SUMO3_HUMAN Small ubiquitin-related modifier 3
-1.398295641,-0.017066639,-1.550760865,-1.736436605,-1.175639938,0.784660492,SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Endoplasmic reticulum. Note=Translocates to the cytoplasm during the process of neuritogenesis (By similarity). Shuttles between nucleus and cytoplasm. {ECO:0000250}.,0.057827345,-1.175639938,,5,31.3,31.3,16.1,28.585,214.6,305300000,862830000,492430000,P39687;O43423,P39687,Acidic leucine-rich nuclear phosphoprotein 32 family member A,ANP32A,sp|P39687|AN32A_HUMAN Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Homo sapiens OX=9606 GN=ANP32A PE=1 SV=1
-0.895690322,-1.038576603,-1.537172914,-1.262607455,-1.183511823,0.279987929,Single-pass type I membrane protein {ECO:0000255}. Secreted {ECO:0000269|PubMed:9169435}. Note=Shedding of the ectodomain produces a soluble form. {ECO:0000269|PubMed:9169435}.;SUBCELLULAR LOCATION: [Isoform 1]: Membrane {ECO:0000255};SUBCELLULAR LOCATION: [Isoform 2]: Secreted.,0.003473975,-1.183511823,+,5,25.3,25.3,25.3,21.641,116.1,39437000,443190000,426980000,P31431,P31431,Syndecan-4,SDC4,sp|P31431|SDC4_HUMAN Syndecan-4 OS=Homo sapiens OX=9606 GN=SDC4 PE=1 SV=2
-1.078609824,NaN,-1.262815237,-1.216652274,-1.186025778,0.095845684,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:2498325}. Secreted, extracellular space {ECO:0000269|PubMed:8340399}. Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:9488694}. Note=In the plasma, APOE is associated with chylomicrons, chylomicrons remnants, VLDL, LDL and HDL lipoproteins (PubMed:1911868, PubMed:8340399). Lipid poor oligomeric APOE is associated with the extracellular matrix in a calcium- and heparan-sulfate proteoglycans-dependent manner (PubMed:9488694). Lipidation induces the release from the extracellular matrix (PubMed:9488694). {ECO:0000269|PubMed:1911868, ECO:0000269|PubMed:8340399, ECO:0000269|PubMed:9488694}.",0.002169803,-1.186025778,+,8,30.3,27.4,27.4,36.154,117.67,13434000,130650000,33615000,P02649,P02649,Apolipoprotein E,APOE,sp|P02649|APOE_HUMAN Apolipoprotein E OS=Homo sapiens OX=9606 GN=APOE PE=1 SV=1
-1.0527637,-1.349421859,NaN,NaN,-1.20109278,0.209768995,"Extracellular side. Endosome. Note=S-nitrosylated form recycled in endosomes. Localizes to CAV1-containing vesicles close to the cell surface. Cleavage of heparan sulfate side chains takes place mainly in late endosomes. Associates with both forms of PRNP in lipid rafts. Colocalizes with APP in perinuclear compartments and with CP in intracellular compartments. Associates with fibrillar APP amyloid-beta peptides in lipid rafts in Alzheimer disease brains.;Lipid-anchor, GPI-anchor;SUBCELLULAR LOCATION: [Secreted glypican-1]: Secreted, extracellular space.;SUBCELLULAR LOCATION: Cell membrane",0.078223368,-1.20109278,,2,5.2,5.2,5.2,61.68,14.78,11843000,11461000,24801000,P35052,P35052,Glypican-1;Secreted glypican-1,GPC1,sp|P35052|GPC1_HUMAN Glypican-1 OS=Homo sapiens OX=9606 GN=GPC1 PE=1 SV=2
NaN,NaN,-1.705052853,-0.702256799,-1.203654826,0.70908389,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17524367, ECO:0000269|PubMed:19695025}. Note=Enriched in regions where chromatin is decondensed or sparse in the interphase nuclei.",0.251275578,-1.203654826,,2,5.6,5.6,5.6,42.674,13.502,5362200,33002000,10642000,P35659,P35659,Protein DEK,DEK,sp|P35659|DEK_HUMAN Protein DEK OS=Homo sapiens OX=9606 GN=DEK PE=1 SV=1
-1.139142036,-1.247623801,-1.234533072,NaN,-1.207099636,0.059215862,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,0.00080121,-1.207099636,+,2,15,15,15,21.057,17.68,45132000,11890000,13837000,P30086,P30086,Phosphatidylethanolamine-binding protein 1;Hippocampal cholinergic neurostimulating peptide,PEBP1,sp|P30086|PEBP1_HUMAN Phosphatidylethanolamine-binding protein 1 OS=Homo sapiens OX=9606 GN=PEBP1 PE=1 SV=3
-1.146915913,-0.630871296,-1.666622043,-1.422056437,-1.216616422,0.444472036,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:21157427}. Nucleus, nucleoplasm {ECO:0000269|PubMed:21157427}. Nucleus speckle {ECO:0000269|PubMed:21157427}. Note=Phosphorylation by SRPK2 provokes its redistribution from the nuclear specke to nucleoplasm.;SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9671500}.",0.011983887,-1.216616422,+,4,21.7,21.7,21.7,25.476,44.174,888800000,254130000,164090000,Q01130;Q9BRL6,Q01130;Q9BRL6,Serine/arginine-rich splicing factor 2;Serine/arginine-rich splicing factor 8,SRSF2;SRSF8,sp|Q01130|SRSF2_HUMAN Serine/arginine-rich splicing factor 2 OS=Homo sapiens OX=9606 GN=SRSF2 PE=1 SV=4;sp|Q9BRL6|SRSF8_HUMAN Serine/arginine-rich splicing factor 8 OS=Homo sapiens OX=9606 GN=SRSF8 PE=1 SV=1
NaN,-1.795933127,-1.376395345,-0.55562973,-1.242652734,0.630875141,"SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:25765647}. Nucleus matrix {ECO:0000269|PubMed:10653975, ECO:0000269|PubMed:19439179, ECO:0000269|PubMed:9848648}. Cytoplasm {ECO:0000269|PubMed:19439179}. Note=Predominantly in nuclear matrix. {ECO:0000269|PubMed:19439179}.",0.076221368,-1.242652734,,6,12.2,12.2,11,76.149,56.042,24418000,11792000,3381700,P23246,P23246,"Splicing factor, proline- and glutamine-rich",SFPQ,"sp|P23246|SFPQ_HUMAN Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2"
-0.904811621,-1.590769649,NaN,NaN,-1.247790635,0.485045573,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}. Nucleus {ECO:0000305}. Note=Nucleus when caspase-cleaved. {ECO:0000305}.,0.170769723,-1.247790635,,6,26.2,26.2,25,59.473,215.72,217680000,10166000,17404000,Q9UEW8,Q9UEW8,STE20/SPS1-related proline-alanine-rich protein kinase,STK39,sp|Q9UEW8|STK39_HUMAN STE20/SPS1-related proline-alanine-rich protein kinase OS=Homo sapiens OX=9606 GN=STK39 PE=1 SV=3
-1.342042685,-0.767654777,-1.685709596,-1.221354008,-1.254190266,0.379351192,SUBCELLULAR LOCATION: Nucleus.,0.007043099,-1.254190266,+,2,15.7,15.7,15.7,14.395,13.775,56051000,97779000,56548000,P53999,P53999,Activated RNA polymerase II transcriptional coactivator p15,SUB1,sp|P53999|TCP4_HUMAN Activated RNA polymerase II transcriptional coactivator p15 OS=Homo sapiens OX=9606 GN=SUB1 PE=1 SV=3
-1.21605134,-1.271664739,NaN,-1.544729352,-1.344148477,0.175919664,SUBCELLULAR LOCATION: Secreted. Note=Cell membrane or extracellular matrix-associated. Released by heparin-binding.,0.005661256,-1.344148477,+,2,5.4,5.4,5.4,35.385,11.444,9067100,29974000,21071000,Q8N474,Q8N474,Secreted frizzled-related protein 1,SFRP1,sp|Q8N474|SFRP1_HUMAN Secreted frizzled-related protein 1 OS=Homo sapiens OX=9606 GN=SFRP1 PE=1 SV=1
-1.080930591,-1.222990036,-1.798115253,-1.369892716,-1.367982149,0.310074963,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12215544, ECO:0000269|PubMed:20308322, ECO:0000269|PubMed:24449914, ECO:0000269|PubMed:9420331}. Nucleus speckle {ECO:0000269|PubMed:12215544, ECO:0000269|PubMed:20308322, ECO:0000269|PubMed:24449914, ECO:0000269|PubMed:9420331}. Note=In nuclear speckles. Shuttles between the nucleus and the cytoplasm (PubMed:12215544, PubMed:20308322, PubMed:9420331, PubMed:24449914). Nuclear import is mediated via interaction with TNPO3 (PubMed:24449914). {ECO:0000269|PubMed:12215544, ECO:0000269|PubMed:20308322, ECO:0000269|PubMed:24449914, ECO:0000269|PubMed:9420331}.",0.003067707,-1.367982149,+,10,33.9,33.9,33.9,27.744,82.744,428260000,151270000,119070000,Q07955,Q07955,Serine/arginine-rich splicing factor 1,SRSF1,sp|Q07955|SRSF1_HUMAN Serine/arginine-rich splicing factor 1 OS=Homo sapiens OX=9606 GN=SRSF1 PE=1 SV=2
-1.515762806,NaN,-1.245642662,-1.380408525,-1.380604664,0.135060179,"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:8390986}. Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:9501082}.",0.003174846,-1.380604664,+,16,34.2,34.2,34.2,65.33,323.31,180280000,1564200000,1108600000,Q08380,Q08380,Galectin-3-binding protein,LGALS3BP,sp|Q08380|LG3BP_HUMAN Galectin-3-binding protein OS=Homo sapiens OX=9606 GN=LGALS3BP PE=1 SV=1
-1.869595051,NaN,-1.38420701,-0.917106748,-1.390302936,0.476273411,"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12549914, ECO:0000269|PubMed:22767602}. Nucleus speckle {ECO:0000269|PubMed:22767602}.;SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:14578391}.",0.036962419,-1.390302936,+,3,13.4,13.4,10.8,39.586,34.147,75713000,78115000,41872000,Q13247;Q08170,Q13247;Q08170,Serine/arginine-rich splicing factor 6;Serine/arginine-rich splicing factor 4,SRSF6;SRSF4,sp|Q13247|SRSF6_HUMAN Serine/arginine-rich splicing factor 6 OS=Homo sapiens OX=9606 GN=SRSF6 PE=1 SV=2;sp|Q08170|SRSF4_HUMAN Serine/arginine-rich splicing factor 4 OS=Homo sapiens OX=9606 GN=SRSF4 PE=1 SV=2
-1.371614695,-0.244765311,-2.294420242,-1.965558887,-1.469089784,0.901133313,"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00837, ECO:0000269|PubMed:15911621}. Chromosome {ECO:0000255|PROSITE-ProRule:PRU00837, ECO:0000269|PubMed:15911621}. Note=Mainly localizes in euchromatin.;SUBCELLULAR LOCATION: Nucleus {ECO:0000305}. Chromosome {ECO:0000305}.;SUBCELLULAR LOCATION: Nucleus. Chromosome. Note=According to PubMed:15911621 more commonly found in euchromatin. According to PubMed:10997781 is associated with inactive chromatin.;SUBCELLULAR LOCATION: Nucleus. Chromosome. Note=Mainly localizes in euchromatin. Distribution goes in parallel with DNA concentration.;SUBCELLULAR LOCATION: Nucleus. Chromosome. Note=Mainly localizes in heterochromatin. Dysplays a punctuate staining pattern in the nucleus.",0.047112412,-1.469089784,+,4,18.8,18.8,18.8,21.364,28.03,84534000,53375000,50545000,P16403;P10412;P16402;P22492;Q02539,P16403;P10412;P16402,Histone H1.2;Histone H1.4;Histone H1.3,HIST1H1C;HIST1H1E;HIST1H1D,sp|P16403|H12_HUMAN Histone H1.2 OS=Homo sapiens OX=9606 GN=HIST1H1C PE=1 SV=2;sp|P10412|H14_HUMAN Histone H1.4 OS=Homo sapiens OX=9606 GN=HIST1H1E PE=1 SV=2;sp|P16402|H13_HUMAN Histone H1.3 OS=Homo sapiens OX=9606 GN=HIST1H1D PE=1 SV=2
NaN,NaN,-1.542080164,-1.435338855,-1.488709509,0.075477504,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,0.022813228,-1.488709509,+,2,4.3,4.3,4.3,53.139,12.18,6997900,9795900,4261900,P52209,P52209,"6-phosphogluconate dehydrogenase, decarboxylating",PGD,"sp|P52209|6PGD_HUMAN 6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=PGD PE=1 SV=3"
-1.165686965,-1.615651727,-1.624376655,-1.672358632,-1.519518495,0.237201525,SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11336712}. Nucleus speckle {ECO:0000269|PubMed:26876937}. Cytoplasm {ECO:0000269|PubMed:11336712}. Note=Recruited to nuclear speckles following interaction with YTHDC1. {ECO:0000269|PubMed:26876937}.,0.001026057,-1.519518495,+,2,21.3,12.8,12.8,19.329,16.08,68133000,48783000,35268000,P84103,P84103,Serine/arginine-rich splicing factor 3,SRSF3,sp|P84103|SRSF3_HUMAN Serine/arginine-rich splicing factor 3 OS=Homo sapiens OX=9606 GN=SRSF3 PE=1 SV=1
